File,Cross-Entropy,Overall,Overall Binary,Overall Highest Probability Index,Readability,Understandability,Complexity,Modularization
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/UMLTableCellRenderer.java,4.949573040008545,"{0.996843,0.00315683,6.82826e-14,0.0}",False,0,"{0.971194,0.0288058,3.07528e-07,8.37e-18}","{0.981314,0.0186856,9.88824e-08,1.241e-17}","{4.71472e-15,3.89538e-05,0.301593,0.698368}","{0.0,4.28517e-11,0.0203369,0.979663}"
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/uml/ui/UMLTreeCellRenderer.java,4.1722283363342285,"{7.50647e-06,0.999548,0.000444602,4.599e-16}",True,1,"{0.0,1.0,2.70852e-10,0.0}","{0.994273,0.00572671,6.48319e-09,0.0}","{0.0,2.26e-18,0.973251,0.0267493}","{0.0,0.0,0.99695,0.00305035}"
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/util/PredicateStringMatch.java,4.272519111633301,"{0.756961,0.243039,5.99592e-08,0.0}",False,0,"{0.97354,0.0264578,2.588e-06,1.30881e-14}","{0.662844,0.336078,0.00107777,1.08761e-14}","{3.2423e-16,0.00101351,0.988515,0.0104715}","{2.405e-17,0.00137716,0.402984,0.595639}"
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/util/PredicateTrue.java,6.184964179992676,"{0.978809,0.021191,1.89057e-09,0.0}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.922848,0.0771458,6.1322e-06,2.42194e-09}","{0.0,1.21824e-12,0.0118707,0.988129}","{0.0,3.56449e-10,0.0530996,0.9469}"
dataset/argoUML/sourcefiles/src/argouml-app/src/org/argouml/util/PredicateType.java,4.19303035736084,"{0.26671,0.733259,3.16942e-05,2.31577e-14}",True,1,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.0448683,0.938427,0.0167051,1.02179e-08}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{2.16921e-08,0.000702627,0.120956,0.878342}"
dataset/diarymanagement/sourcefiles/tbaclient/src/TBA/Client/GUI/SettingsDialog.java,2.5786743509168244,"{0.0,0.590131,0.409869,0.0}",True,1,"{0.0,1.0,0.0,0.0}","{0.999834,0.00016572,0.0,0.0}","{0.0,0.0,4.69155e-09,1.0}","{1.0,0.0,0.0,0.0}"
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Data/User.java,4.968794822692871,"{0.999906,9.39747e-05,0.0,0.0}",False,0,"{1.0,0.0,0.0,0.0}","{0.99995,4.99097e-05,1.5657e-16,0.0}","{0.0,0.0,4.79976e-05,0.999952}","{0.0,0.0,0.00558938,0.994411}"
dataset/diarymanagement/sourcefiles/tbaclientr/SSL/src/TBA/Data/User.java,5.0545654296875,"{1.0,1.1197e-13,0.0,0.0}",False,0,"{1.0,0.0,0.0,0.0}","{1.0,2.43157e-15,0.0,0.0}","{0.0,0.0,8.25391e-05,0.999917}","{0.0,0.0,0.021575,0.978425}"
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Exceptions/MessagesException.java,6.1321210861206055,"{0.78628,0.21372,0.0,0.0}",False,0,"{1.0,3.48428e-07,0.0,0.0}","{0.865871,0.134129,0.0,0.0}","{0.0,0.0,2.20025e-08,1.0}","{0.0,0.0,0.0946776,0.905322}"
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Exceptions/NetworkDataException.java,5.867701530456543,"{0.00593153,0.343947,0.441338,0.208784}",True,2,"{0.983142,0.0168578,2.17005e-11,0.0}","{0.999999,3.85275e-10,5.03899e-13,7.99013e-07}","{0.0,0.0,8.29529e-07,0.999999}","{0.0,7.58898e-07,0.0350479,0.964951}"
dataset/diarymanagement/sourcefiles/tbaclient/src/TBA/Logging/TBALogger.java,3.3831052780151367,"{0.0,0.0,0.997238,0.00276172}",True,2,"{3.20068e-05,2.23819e-05,0.999946,0.0}","{0.481654,0.518346,7.7763e-16,0.0}","{0.0,0.0,0.0161479,0.983852}","{0.0,1.04647e-15,5.60221e-06,0.999994}"
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Messages/LoginResponse.java,4.075220584869385,"{0.980362,0.0183597,0.000943958,0.000334124}",False,0,"{0.002444,0.627544,0.354552,0.0154598}","{0.942242,0.0552206,0.00253737,4.73798e-12}","{0.0,0.0,0.00221422,0.997786}","{5.081e-17,2.59347e-09,0.0877939,0.912206}"
dataset/diarymanagement/sourcefiles/tbaclient/src/TBA/Messages/LogoutResponse.java,6.998978137969971,"{1.0,4.19334e-07,1.16448e-09,8.6548e-16}",False,0,"{1.0,1.04008e-11,0.0,0.0}","{0.999992,8.02978e-06,0.0,0.0}","{0.0,0.0,2.94932e-12,1.0}","{0.0,0.0,0.02413,0.97587}"
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Messages/Messages.java,4.737327575683594,"{0.863657,0.136343,8.96458e-13,0.0}",False,0,"{4.14446e-13,1.0,2.48297e-08,0.0}","{0.966216,0.000404666,0.033378,1.49994e-06}","{0.0,8.10571e-05,0.155264,0.844654}","{0.0,2.08882e-09,0.999999,6.03558e-07}"
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Messages/QueryMessage.java,5.281310081481934,"{0.681455,0.316455,0.00154406,0.000546533}",False,0,"{0.979592,0.0203333,7.49917e-05,3.72792e-10}","{0.999963,3.66231e-05,6.71697e-09,1.80795e-11}","{0.0,0.0,7.45918e-08,1.0}","{0.0,2.0248e-13,0.100472,0.899528}"
dataset/diarymanagement/sourcefiles/dbserver/src/TBA/Messages/ResponseMessage.java,4.7941575050354,"{0.439312,0.560684,3.73367e-06,4.0393e-16}",True,1,"{0.169162,0.830838,3.33671e-13,7.289e-17}","{3.73211e-05,0.991286,0.00867665,1.7e-19}","{0.0,1.64501e-09,0.995885,0.00411496}","{0.0,4.71359e-14,0.191145,0.808855}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/ANGLE_instanced_arrays.java,4.1896233558654785,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/AudioParam.java,4.426472187042236,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False,0,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.916827,0.0827324,0.000440876,5.81851e-11}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{2.16921e-08,0.000702627,0.120956,0.878342}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/CanvasRenderingContext2D.java,2.2540703207237827,"{0.978809,0.021191,1.89057e-09,0.0}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.922848,0.0771458,6.1322e-06,2.42194e-09}","{0.0,1.21824e-12,0.0118707,0.988129}","{0.0,3.56449e-10,0.0530996,0.9469}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/ChildNode.java,8.466422080993652,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/CloseEvent.java,4.279324054718018,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/CSSConditionRule.java,6.709194183349609,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/GainNode.java,7.612096309661865,"{0.980362,0.0183597,0.000943958,0.000334124}",False,0,"{0.002444,0.627544,0.354552,0.0154598}","{0.999813,0.000187114,1.02606e-07,7.1434e-16}","{0.0,0.0,2.40634e-10,1.0}","{1.79e-18,3.22372e-10,0.0346899,0.96531}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/GamepadEvent.java,6.506142616271973,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLAllCollection.java,6.41762638092041,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLBaseElement.java,6.131186008453369,"{0.978809,0.021191,1.89057e-09,0.0}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.922848,0.0771458,6.1322e-06,2.42194e-09}","{0.0,1.21824e-12,0.0118707,0.988129}","{0.0,3.56449e-10,0.0530996,0.9469}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLBodyElement.java,1.6898556007754015,"{0.106415,0.893578,7.31166e-06,1e-20}",True,1,"{2.21673e-09,0.00026995,0.0011764,0.998554}","{0.0189295,0.966209,0.0148612,1.52459e-08}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLDTElement.java,5.446317672729492,"{0.978809,0.021191,1.89057e-09,0.0}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.922848,0.0771458,6.1322e-06,2.42194e-09}","{0.0,1.21824e-12,0.0118707,0.988129}","{0.0,3.56449e-10,0.0530996,0.9469}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLFrameElement.java,1.2554249807188933,"{1.53764e-05,0.932514,1.98499e-05,0.0674503}",True,1,"{8.36236e-11,1.0,0.0,0.0}","{0.0374993,0.945202,0.0156891,0.00160983}","{0.0,0.0,6.1891e-07,0.999999}","{8.29049e-08,0.0274663,0.00162287,0.970911}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLIFrameElement.java,1.156408847209492,"{0.0,0.0,0.13161,0.868389}",True,3,"{0.0,0.0,0.943555,0.0564448}","{0.0,1.38169e-15,0.406819,0.593181}","{0.0523685,0.0091004,0.938531,0.0}","{0.0,0.552427,0.447572,8.28654e-07}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLLegendElement.java,5.368854999542236,"{0.967919,0.0320814,6.68577e-09,0.0}",False,0,"{0.928004,0.071977,1.94178e-05,2.81085e-10}","{0.893849,0.105851,0.000299652,2.47987e-12}","{7.76097e-15,2.23481e-05,0.0879109,0.912067}","{1.829e-16,0.000100991,0.0388647,0.961034}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLMapElement.java,6.353463172912598,"{0.967919,0.0320814,6.68577e-09,0.0}",False,0,"{0.928004,0.071977,1.94178e-05,2.81085e-10}","{0.893849,0.105851,0.000299652,2.47987e-12}","{7.76097e-15,2.23481e-05,0.0879109,0.912067}","{1.829e-16,0.000100991,0.0388647,0.961034}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLNextIdElement.java,6.177520751953125,"{0.958454,0.0415457,3.55536e-08,1e-20}",False,0,"{0.847062,0.149497,6.06285e-05,0.00338063}","{0.250255,0.731038,0.0187068,3.72393e-08}","{0.0,2.48818e-12,0.0163121,0.983688}","{9e-20,6.32847e-05,0.0270903,0.972846}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLOListElement.java,5.54826021194458,"{0.888751,0.111249,1.00282e-10,0.0}",False,0,"{0.227521,0.77236,0.000118994,1.6658e-16}","{0.250771,0.749229,6.61735e-08,0.0}","{0.0,2.31458e-11,0.0427667,0.957233}","{0.0,5.30263e-05,0.0363115,0.963636}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLUListElement.java,6.246845245361328,"{4e-20,0.995325,0.00467461,4.27428e-10}",True,1,"{1.0,0.0,0.0,0.0}","{0.0,0.840556,0.159444,0.0}","{0.0,0.0,0.000170523,0.999829}","{0.0,0.0,0.021575,0.978425}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLUnknownElement.java,6.397996425628662,"{0.984911,0.0150895,1.29179e-09,0.0}",False,0,"{0.961645,0.0383463,8.42896e-06,1.56289e-10}","{0.949126,0.0507472,0.000126645,3.24991e-13}","{6.2976e-16,8.3078e-06,0.0398721,0.96012}","{2.209e-17,6.29103e-05,0.0339099,0.966027}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/intl/CollatorOptions.java,5.13600492477417,"{1.0,1.71768e-07,8.27e-18,0.0}",False,0,"{1.0,1.04008e-11,0.0,0.0}","{0.999999,6.10829e-07,0.0,0.0}","{0.0,0.0,2.94932e-12,1.0}","{0.0,0.0,0.02413,0.97587}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/intl/ResolvedCollatorOptions.java,6.92685079574585,"{0.994958,0.00504182,1.47754e-12,0.0}",False,0,"{0.958295,0.0417043,1.00052e-06,9.98987e-14}","{0.968477,0.0315224,4.69583e-07,1.31449e-13}","{2.5e-19,1.88871e-07,0.0258059,0.974194}","{0.0,4.84987e-11,0.0203369,0.979663}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/intl/ResolvedNumberFormatOptions.java,5.040972709655762,"{0.986171,0.0138287,9.98904e-12,0.0}",False,0,"{0.971194,0.0288058,3.07528e-07,8.37e-18}","{0.888599,0.111397,3.26292e-06,5.89971e-15}","{9e-20,1.1399e-07,0.0242425,0.975757}","{0.0,4.28517e-11,0.0203369,0.979663}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/KeyAlgorithm.java,7.2576680183410645,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False,0,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.916827,0.0827324,0.000440876,5.81851e-11}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{2.16921e-08,0.000702627,0.120956,0.878342}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/KeyAlgorithm.java,6.581722736358643,"{0.96967,0.0303301,1.42078e-08,0.0}",False,0,"{0.970427,0.02957,3.11112e-06,5.03385e-14}","{0.949766,0.0501387,9.49146e-05,5.61813e-15}","{2.52283e-12,0.000291194,0.0930862,0.906623}","{3.43356e-09,0.000620866,0.120966,0.878413}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MediaSource.java,4.861566066741943,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MimeTypeArray.java,5.563307762145996,"{0.978809,0.021191,1.89057e-09,0.0}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.922848,0.0771458,6.1322e-06,2.42194e-09}","{0.0,1.21824e-12,0.0118707,0.988129}","{0.0,3.56449e-10,0.0530996,0.9469}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MouseEvent.java,3.8300037384033203,"{0.986966,0.0130335,3.7896e-15,0.0}",False,0,"{0.999667,0.000332557,8.3e-19,0.0}","{0.934011,0.0659889,6.27492e-10,0.0}","{0.0,1e-20,1.24632e-07,1.0}","{0.0,6.69e-18,0.0180733,0.981927}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MouseEventInit.java,4.567573547363281,"{0.988667,0.0113334,2.46646e-11,0.0}",False,0,"{0.870871,0.129047,8.0319e-05,1.70088e-06}","{0.931635,0.0683612,3.47957e-06,1.74392e-10}","{3.29649e-12,3.50398e-06,0.0360278,0.963969}","{0.0,2.63917e-10,0.0263247,0.973675}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MSApp.java,3.4619603157043457,"{0.99356,0.00643998,1.91094e-12,0.0}",False,0,"{0.0207181,0.978284,0.000997222,3.08729e-07}","{0.872715,0.127283,2.26467e-06,1.48193e-14}","{1e-20,4.08177e-08,0.0105911,0.989409}","{0.0,2.66271e-11,0.0177,0.9823}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MSBaseReader.java,1.7975430488586426,"{0.814165,0.185835,1.25247e-10,0.0}",False,0,"{0.99726,0.00274036,7.272e-17,0.0}","{0.769791,0.230209,2.52692e-07,0.0}","{0.0,3.4e-19,1.95389e-07,1.0}","{0.0,5.74298e-11,0.127985,0.872015}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSFileSaver.java,5.000697612762451,"{0.950442,0.0495582,2.2555e-07,0.0}",False,0,"{0.890826,0.109171,2.28429e-06,6.13053e-14}","{0.825915,0.173218,0.000867019,9.57171e-12}","{1.48604e-06,0.00245094,0.108607,0.888941}","{2.1878e-07,0.000424501,0.15506,0.844516}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSInputMethodContext.java,2.600878953933716,"{0.941396,0.0586041,9.55033e-11,0.0}",False,0,"{0.271862,0.727103,0.00101403,2.07651e-05}","{0.968477,0.0315224,4.69583e-07,1.31449e-13}","{2.5e-19,1.88871e-07,0.0258059,0.974194}","{0.0,4.84987e-11,0.0203369,0.979663}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSManipulationEvent.java,3.5020110607147217,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MSMediaKeySession.java,5.747675895690918,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSStreamReader.java,2.1731090545654297,"{0.988667,0.0113334,2.46646e-11,0.0}",False,0,"{0.870871,0.129047,8.0319e-05,1.70088e-06}","{0.931635,0.0683612,3.47957e-06,1.74392e-10}","{3.29649e-12,3.50398e-06,0.0360278,0.963969}","{0.0,2.63917e-10,0.0263247,0.973675}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSWebViewSettings.java,6.215018272399902,"{0.978809,0.021191,1.89057e-09,0.0}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.922848,0.0771458,6.1322e-06,2.42194e-09}","{0.0,1.21824e-12,0.0118707,0.988129}","{0.0,3.56449e-10,0.0530996,0.9469}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MutationRecord.java,5.074278354644775,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/NavigatorOnLine.java,6.885887622833252,"{0.9788,0.0212003,9.94779e-10,0.0}",False,0,"{0.915104,0.0846805,0.000214891,2.30491e-07}","{0.845965,0.153715,0.000320836,7.71632e-13}","{2.42755e-06,0.00437358,0.153036,0.842588}","{1.6234e-16,0.000301179,0.0437053,0.955994}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/NodeList.java,6.871686935424805,"{0.995794,0.00420588,6.4084e-16,0.0}",False,0,"{0.999772,0.000227814,5.2e-19,0.0}","{0.982762,0.0172384,2.17138e-09,0.0}","{0.0,0.0,1.30003e-07,1.0}","{0.0,2.41832e-13,0.00696887,0.993031}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/NodeSelector.java,6.266412258148193,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/OES_standard_derivatives.java,5.251375198364258,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False,0,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.916827,0.0827324,0.000440876,5.81851e-11}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{2.16921e-08,0.000702627,0.120956,0.878342}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/PointerEvent.java,4.0828118324279785,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/Selection.java,4.6528801918029785,"{0.930096,0.0699042,1.92093e-13,0.0}",False,0,"{1.0,0.0,0.0,0.0}","{0.0465805,0.953419,8.2885e-07,0.0}","{0.0,1.75576e-05,0.0804699,0.919513}","{0.0,0.0,7.61754e-07,0.999999}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGAnimatedBoolean.java,6.15427827835083,"{0.998245,0.00175512,0.0,0.0}",False,0,"{0.485373,0.514627,6.04746e-13,2.324e-17}","{8.2714e-05,0.910884,0.0890334,5.48e-18}","{0.0,0.0,7.954e-06,0.999992}","{0.0,2.1029e-16,3.97137e-07,1.0}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGAnimatedString.java,6.306594371795654,"{0.978809,0.021191,1.89057e-09,0.0}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.922848,0.0771458,6.1322e-06,2.42194e-09}","{0.0,1.21824e-12,0.0118707,0.988129}","{0.0,3.56449e-10,0.0530996,0.9469}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/SVGElementInstance.java,4.709857940673828,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False,0,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.916827,0.0827324,0.000440876,5.81851e-11}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{2.16921e-08,0.000702627,0.120956,0.878342}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGFEColorMatrixElement.java,3.8258323669433594,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGFEFuncBElement.java,6.614220142364502,"{0.99052,0.00947958,1.13886e-10,0.0}",False,0,"{0.968421,0.0315788,4.7218e-08,2.73951e-13}","{0.964244,0.0357549,8.31796e-07,1.83488e-12}","{0.0,6.52016e-14,0.00844262,0.991557}","{0.0,6.59152e-11,0.0412797,0.95872}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGFEMergeElement.java,4.3009233474731445,"{0.771182,0.228818,4.19827e-11,0.0}",False,0,"{1.02957e-10,0.0210714,0.890644,0.0882846}","{3.2426e-06,0.353263,0.641107,0.00562637}","{1.76435e-12,6.68895e-05,0.163979,0.835954}","{0.0,8.11247e-05,0.00379842,0.99612}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGMaskElement.java,4.280445575714111,"{0.988667,0.0113334,2.46646e-11,0.0}",False,0,"{0.870871,0.129047,8.0319e-05,1.70088e-06}","{0.931635,0.0683612,3.47957e-06,1.74392e-10}","{3.29649e-12,3.50398e-06,0.0360278,0.963969}","{0.0,2.63917e-10,0.0263247,0.973675}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/SVGPathSegMovetoRel.java,6.241818904876709,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGStringList.java,4.67396354675293,"{0.965083,0.0349167,2.01465e-14,7.4247e-16}",False,0,"{0.947515,0.0519537,0.000531683,8.64706e-09}","{0.999307,0.000689334,3.39549e-06,3.69179e-07}","{0.0,0.0,7.45918e-08,1.0}","{0.0,2.0248e-13,0.100472,0.899528}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGSVGElement.java,1.6815332000535923,"{7.87246e-07,0.999999,4.05606e-08,0.0}",True,1,"{0.000161469,0.997269,0.00243421,0.000135747}","{0.994906,0.00509389,3e-20,0.0}","{2.28519e-12,1.79312e-05,0.0521229,0.947859}","{8.25353e-14,0.0308204,0.969137,4.26536e-05}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGTextPathElement.java,3.660571575164795,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/TextEvent.java,3.930072784423828,"{0.98976,0.0102397,1.642e-11,0.0}",False,0,"{0.967815,0.0321851,3.69585e-07,3.22e-17}","{0.968864,0.0311358,3.51835e-07,2.27174e-15}","{1.02515e-15,6.754e-06,0.0614659,0.938527}","{0.0,4.96842e-10,0.0753064,0.924694}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/WebGLObject.java,6.459500312805176,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
